timestamp,customer_generation,driver_generation,check_driver_list,check_customer_list,customer_requests,processed_rides,managed_pending_requests,updated_drivers,updated_rides_state,updated_drivers_movements,completed_iteration
120.0,0.0,0.0,0.0002,0.0003,0.0,0.0,0.001,0.0084,0.0045,0.0,0.0203
121.0,0.0001,0.0,0.0001,0.0002,0.0,0.008,0.0073,0.0089,0.0151,0.0,0.0403
122.0,0.0,0.0,0.0001,0.0003,0.0,0.0,0.001,0.0086,0.005,0.0,0.0154
123.0,0.0,0.0007,0.0002,0.0004,0.0,0.0,0.0009,0.0077,0.0044,0.0,0.0146
124.0,0.0,0.0,0.0001,0.0002,0.0,0.0,0.0009,0.0083,0.0045,0.0,0.0144
125.0,0.0,0.0,0.0001,0.0003,0.0,0.0,0.0009,0.0074,0.0046,0.0,0.0137
126.0,0.0,0.0,0.0001,0.0003,0.0,0.0,0.0012,0.0076,0.0047,0.0,0.0143
127.0,0.0,0.0011,0.0001,0.0002,0.0,0.0,0.0032,0.009,0.0049,0.0,0.019
128.0,0.0001,0.0,0.0002,0.0004,0.0001,0.0149,0.001,0.0085,0.0056,0.0,0.0314
129.0,0.0,0.0,0.0002,0.0003,0.0,0.0,0.0009,0.0096,0.0048,0.0,0.0162
130.0,0.0002,0.0,0.0001,0.0002,0.0,0.0003,0.0009,0.0087,0.0045,0.0,0.0153
131.0,0.0,0.0,0.0003,0.0004,0.0,0.0,0.001,0.0084,0.0049,0.0,0.0154
132.0,0.0,0.0,0.0002,0.0003,0.0,0.0,0.0061,0.009,0.0051,0.0,0.0266
133.0,0.0002,0.0,0.0002,0.0004,0.0001,0.0113,0.0012,0.0088,0.0053,0.0,0.0279
134.0,0.0001,0.0,0.0001,0.0003,0.0,0.0089,0.0016,0.0094,0.0052,0.0,0.026
135.0,0.0,0.0,0.0001,0.0003,0.0,0.0,0.0013,0.0082,0.0047,0.0,0.0149
136.0,0.0,0.0,0.0001,0.0004,0.0,0.0,0.0013,0.0094,0.0067,0.0,0.0183
137.0,0.0001,0.0006,0.0001,0.0003,0.0,0.0004,0.0013,0.0097,0.0046,0.0,0.0175
138.0,0.0,0.0005,0.0001,0.0003,0.0,0.0,0.0014,0.0098,0.0152,0.0,0.0277
139.0,0.0,0.0008,0.0004,0.0006,0.0,0.0,0.0015,0.0092,0.0048,0.0,0.0176
140.0,0.0,0.0,0.0001,0.0003,0.0,0.0,0.0015,0.0097,0.0045,0.0,0.0165
141.0,0.0001,0.0,0.0001,0.0003,0.0,0.0005,0.0015,0.01,0.0077,0.0,0.0206
142.0,0.0001,0.0,0.0001,0.0004,0.0,0.0206,0.0022,0.0102,0.0157,0.0,0.0498
143.0,0.0002,0.0,0.0002,0.0004,0.0,0.0167,0.0029,0.0108,0.0064,0.0,0.0379
144.0,0.0,0.0,0.0001,0.0004,0.0,0.0,0.0025,0.01,0.0091,0.0,0.0293
145.0,0.0001,0.0,0.0002,0.0003,0.0,0.0132,0.0036,0.0095,0.0047,0.0,0.032
146.0,0.0,0.0,0.0001,0.0003,0.0,0.0,0.003,0.0098,0.0043,0.0,0.018
147.0,0.0001,0.0006,0.0002,0.0004,0.0,0.0126,0.0052,0.0104,0.0045,0.0,0.0344
148.0,0.0,0.0,0.0001,0.0003,0.0,0.0,0.0113,0.0105,0.0099,0.0,0.0325
149.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0059,0.009,0.0057,0.0,0.022
150.0,0.0,0.0006,0.0001,0.0003,0.0,0.0,0.0076,0.009,0.0062,0.0,0.0243
151.0,0.0,0.0,0.0001,0.0003,0.0,0.0,0.001,0.0096,0.0054,0.0,0.0169
152.0,0.0001,0.0,0.0001,0.0003,0.0,0.0003,0.0011,0.0093,0.005,0.0,0.0168
153.0,0.0,0.0,0.0001,0.0003,0.0,0.0,0.0043,0.0123,0.0054,0.0,0.0229
154.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0007,0.0109,0.0059,0.0,0.0184
155.0,0.0,0.0,0.0001,0.0003,0.0,0.0,0.0034,0.0093,0.0063,0.0,0.0198
156.0,0.0003,0.0,0.0002,0.0003,0.0001,0.0286,0.0013,0.0092,0.0173,0.0,0.0577
157.0,0.0,0.0,0.0002,0.0003,0.0,0.0,0.0011,0.0104,0.0053,0.0,0.0178
158.0,0.0003,0.0,0.0001,0.0003,0.0,0.0,0.001,0.0097,0.0056,0.0,0.0241
159.0,0.0,0.0006,0.0001,0.0003,0.0001,0.013,0.0016,0.0098,0.0091,0.0,0.035
