timestamp,customer_generation,driver_generation,check_driver_list,check_customer_list,customer_requests,processed_rides,managed_pending_requests,updated_drivers,updated_rides_state,updated_drivers_movements,completed_iteration
234.0,0.0,0.001,0.0002,0.0004,0.0,0.0,0.0036,0.0259,0.0097,0.0,0.0545
235.0,0.0,0.0019,0.0002,0.0005,0.0,0.0,0.0039,0.0173,0.0092,0.0,0.0337
236.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0058,0.0153,0.01,0.0,0.0325
237.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0029,0.015,0.0156,0.0,0.0351
238.0,0.0002,0.0009,0.0002,0.0004,0.0,0.019,0.0042,0.0171,0.0097,0.0,0.0524
239.0,0.0,0.0,0.0003,0.0005,0.0,0.0,0.0036,0.0158,0.0085,0.0,0.0293
240.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0034,0.0163,0.0081,0.0,0.029
241.0,0.0002,0.0,0.0002,0.0004,0.0,0.0,0.0034,0.0171,0.0136,0.0,0.0484
242.0,0.0,0.0,0.0002,0.0004,0.0,0.0156,0.013,0.016,0.016,0.0,0.0618
243.0,0.0005,0.0,0.0003,0.0008,0.0001,0.0153,0.004,0.0159,0.0098,0.0,0.0473
244.0,0.0002,0.0,0.0002,0.0004,0.0,0.009,0.0086,0.0165,0.0105,0.0,0.046
245.0,0.0,0.0,0.0002,0.0004,0.0,0.0,0.0039,0.016,0.0131,0.0,0.0344
246.0,0.0,0.0,0.0002,0.0005,0.0,0.0,0.0132,0.0163,0.0091,0.0,0.04
247.0,0.0002,0.0018,0.0002,0.0005,0.0,0.0,0.0021,0.0157,0.0225,0.0,0.0582
