timestamp,drivers_candidate,rejections,expected_meeting_length,expected_meeting_duration,meeting_length,meeting_travel_time,expected_ride_length,expected_ride_duration,ride_length,ride_travel_time,timestamp_request,timestamp_pickup,timestamp_on_road,timestamp_end,expected_price,price,surge_multiplier
1,0,2068.26,960.31,2068.26,192.0,1551.71,960.31,1551.71,168.0,211.0,226.0,418.0,586.0,137.68,28.34,1.15
39,0,185.6,0.0,185.6,29.0,679.82,0.0,679.82,75.0,473.0,482.0,511.0,586.0,3.88,14.23,1.15
7,0,570.84,0.0,570.84,54.0,2156.17,874.64,2156.17,225.0,296.0,308.0,362.0,587.0,132.26,38.71,1.2
29,0,474.86,0.0,474.86,46.0,1168.87,874.64,1168.87,108.0,426.0,435.0,481.0,589.0,152.53,23.74,1.4
3,0,885.39,0.0,885.39,80.0,1657.74,874.64,1657.74,169.0,326.0,342.0,422.0,591.0,142.45,32.37,1.3
30,0,579.62,0.0,579.62,55.0,968.68,0.0,968.68,103.0,424.0,439.0,494.0,597.0,5.42,23.34,1.45
34,0,564.12,0.0,564.12,55.0,974.46,874.64,974.46,90.0,437.0,453.0,508.0,598.0,157.62,21.09,1.45
12,0,569.28,0.0,569.28,56.0,1568.45,960.31,1568.45,152.0,384.0,393.0,449.0,601.0,167.64,31.85,1.4
41,1,479.61,0.0,479.61,45.0,785.6,874.64,785.6,62.0,471.0,500.0,545.0,607.0,157.27,15.87,1.45
43,0,586.53,0.0,586.53,46.0,778.24,0.0,778.24,70.0,485.0,494.0,540.0,610.0,5.07,17.25,1.45
41,0,564.12,0.0,564.12,51.0,663.91,0.0,663.91,70.0,477.0,490.0,541.0,611.0,4.35,15.27,1.3
38,0,280.23,0.0,280.23,17.0,1368.87,960.31,1368.87,125.0,464.0,471.0,488.0,613.0,137.41,22.14,1.15
8,0,969.09,874.64,969.09,87.0,1641.24,874.64,1641.24,172.0,349.0,355.0,442.0,614.0,158.86,36.6,1.45
37,0,564.12,0.0,564.12,47.0,1069.08,0.0,1069.08,109.0,446.0,459.0,506.0,615.0,5.42,23.73,1.4
41,0,380.23,0.0,380.23,31.0,980.02,960.31,980.02,94.0,476.0,491.0,522.0,616.0,136.84,17.29,1.15
52,0,274.86,0.0,274.86,20.0,779.82,0.0,779.82,72.0,515.0,525.0,545.0,617.0,4.02,13.96,1.15
39,1,763.91,0.0,763.91,73.0,469.49,0.0,469.49,54.0,466.0,494.0,567.0,621.0,4.34,13.41,1.4
42,2,280.23,0.0,280.23,18.0,968.86,960.31,968.86,91.0,482.0,516.0,534.0,625.0,136.82,16.86,1.15
8,0,874.02,0.0,874.02,79.0,1957.55,874.64,1957.55,184.0,346.0,363.0,442.0,626.0,159.45,39.27,1.45
2,0,2441.17,960.31,2441.17,229.0,2146.55,960.31,2146.55,200.0,191.0,200.0,429.0,629.0,138.56,33.63,1.15
8,0,469.49,0.0,469.49,37.0,2537.4,1218.24,2537.4,236.0,342.0,357.0,394.0,630.0,174.73,39.18,1.15
10,0,376.41,0.0,376.41,38.0,2148.51,874.64,2148.51,209.0,378.0,387.0,425.0,634.0,159.8,43.98,1.45
8,1,1058.33,0.0,1058.33,126.0,1157.5,0.0,1157.5,118.0,371.0,393.0,519.0,637.0,5.57,25.4,1.4
33,0,564.12,0.0,564.12,54.0,1652.78,874.64,1652.78,138.0,438.0,446.0,500.0,638.0,158.88,30.7,1.45
27,0,484.98,0.0,484.98,63.0,1574.24,874.64,1574.24,136.0,428.0,442.0,505.0,641.0,158.73,30.21,1.45
5,0,2134.97,960.31,2134.97,237.0,574.25,0.0,574.25,67.0,324.0,338.0,575.0,642.0,3.72,12.97,1.15
39,0,581.85,960.31,581.85,56.0,1074.54,874.64,1074.54,110.0,472.0,478.0,534.0,644.0,141.48,22.2,1.3
51,0,479.62,0.0,479.62,46.0,874.05,960.31,874.05,88.0,500.0,513.0,559.0,647.0,136.68,16.31,1.15
61,0,484.99,0.0,484.99,41.0,474.65,0.0,474.65,50.0,553.0,559.0,600.0,650.0,4.51,13.21,1.45
8,0,574.65,0.0,574.65,53.0,2235.8,960.31,2235.8,220.0,364.0,378.0,431.0,651.0,138.69,36.53,1.15
12,0,564.12,0.0,564.12,54.0,2268.67,1218.24,2268.67,207.0,387.0,403.0,457.0,664.0,219.81,43.85,1.45
27,0,958.12,960.31,958.12,90.0,1352.13,960.31,1352.13,141.0,428.0,434.0,524.0,665.0,137.39,24.32,1.15
51,0,379.82,0.0,379.82,41.0,1281.44,0.0,1281.44,111.0,499.0,513.0,554.0,665.0,5.8,24.44,1.4
53,0,663.92,0.0,663.92,57.0,569.08,0.0,569.08,65.0,533.0,544.0,601.0,666.0,3.71,12.68,1.15
27,0,474.45,0.0,474.45,57.0,1557.34,874.64,1557.34,181.0,417.0,432.0,489.0,670.0,158.7,38.01,1.45
62,0,584.98,0.0,584.98,47.0,585.19,0.0,585.19,67.0,551.0,561.0,608.0,675.0,4.71,16.37,1.45
7,0,1940.75,960.31,1940.75,195.0,969.09,0.0,969.09,97.0,373.0,386.0,581.0,678.0,4.3,17.69,1.15
65,0,469.49,0.0,469.49,33.0,679.81,0.0,679.81,63.0,569.0,583.0,616.0,679.0,4.38,14.21,1.3
39,1,574.86,0.0,574.86,45.0,1368.45,960.31,1368.45,168.0,455.0,469.0,514.0,682.0,137.41,28.07,1.15
36,0,769.18,0.0,769.18,78.0,1460.37,874.64,1460.37,146.0,444.0,460.0,538.0,684.0,142.12,28.46,1.3
38,0,380.02,0.0,380.02,32.0,1863.07,960.31,1863.07,193.0,459.0,464.0,496.0,689.0,168.17,39.26,1.4
66,0,285.39,0.0,285.39,43.0,574.65,0.0,574.65,63.0,573.0,583.0,626.0,689.0,4.53,15.11,1.4
26,0,569.08,960.31,569.08,55.0,1940.76,0.0,1940.76,207.0,413.0,429.0,484.0,691.0,6.48,38.77,1.3
24,0,180.23,0.0,180.23,14.0,2424.02,960.31,2424.02,252.0,409.0,427.0,441.0,693.0,138.97,41.22,1.15
27,0,469.29,0.0,469.29,47.0,2147.0,874.64,2147.0,217.0,417.0,431.0,478.0,695.0,159.8,45.37,1.45
27,0,569.49,0.0,569.49,51.0,1752.12,960.31,1752.12,222.0,417.0,424.0,475.0,697.0,137.98,36.09,1.15
11,0,1163.29,0.0,1163.29,108.0,2130.22,960.31,2130.22,200.0,382.0,391.0,499.0,699.0,138.53,33.61,1.15
12,0,968.86,0.0,968.86,97.0,1930.43,960.31,1930.43,204.0,389.0,399.0,496.0,700.0,138.24,33.87,1.15
5,0,1662.91,874.64,1662.91,169.0,1846.2,874.64,1846.2,223.0,300.0,309.0,478.0,701.0,153.75,44.27,1.4
55,0,569.08,0.0,569.08,70.0,868.88,0.0,868.88,100.0,526.0,533.0,603.0,703.0,5.06,21.86,1.4
1,0,2751.91,1218.24,2751.91,249.0,3235.21,1218.24,3235.21,327.0,119.0,130.0,379.0,706.0,160.47,48.18,1.05
51,0,189.4,0.0,189.4,9.0,2046.55,960.31,2046.55,195.0,495.0,502.0,511.0,706.0,156.46,37.08,1.3
3,0,1658.33,960.31,1658.33,160.0,1957.33,874.64,1957.33,239.0,303.0,310.0,470.0,709.0,131.95,40.42,1.2
72,0,564.12,0.0,564.12,47.0,484.98,0.0,484.98,60.0,594.0,610.0,657.0,717.0,4.37,14.45,1.4
39,0,769.28,960.31,769.28,81.0,1574.65,0.0,1574.65,181.0,451.0,460.0,541.0,722.0,5.87,34.11,1.3
42,0,484.98,0.0,484.98,47.0,1751.5,0.0,1751.5,198.0,478.0,483.0,530.0,728.0,6.64,39.9,1.4
64,0,374.65,0.0,374.65,35.0,769.28,0.0,769.28,70.0,608.0,624.0,659.0,729.0,4.01,13.67,1.15
43,0,485.19,0.0,485.19,48.0,1852.33,960.31,1852.33,185.0,487.0,498.0,546.0,731.0,138.12,31.13,1.15
61,0,285.39,0.0,285.39,22.0,1352.78,874.64,1352.78,151.0,553.0,559.0,581.0,732.0,141.94,29.06,1.3
43,0,672.88,0.0,672.88,59.0,1747.54,0.0,1747.54,188.0,483.0,491.0,550.0,738.0,5.45,31.39,1.15
11,0,484.98,0.0,484.98,39.0,2929.6,960.31,2929.6,310.0,376.0,391.0,430.0,740.0,170.08,60.83,1.4
37,1,469.28,0.0,469.28,43.0,1752.78,874.64,1752.78,220.0,460.0,477.0,520.0,740.0,142.61,40.49,1.3
59,0,564.12,874.64,564.12,60.0,1159.7,874.64,1159.7,133.0,539.0,551.0,611.0,744.0,152.52,27.92,1.4
72,0,664.12,0.0,664.12,60.0,879.6,0.0,879.6,84.0,589.0,603.0,663.0,747.0,5.08,19.19,1.4
69,0,285.39,0.0,285.39,24.0,779.62,0.0,779.62,80.0,637.0,643.0,667.0,747.0,4.02,15.06,1.15
70,0,374.65,0.0,374.65,25.0,974.65,960.31,974.65,77.0,642.0,649.0,674.0,751.0,136.83,14.94,1.15
68,0,664.12,0.0,664.12,54.0,974.65,0.0,974.65,107.0,586.0,591.0,645.0,752.0,4.31,19.08,1.15
54,1,674.86,0.0,674.86,59.0,1468.86,874.64,1468.86,130.0,532.0,564.0,623.0,753.0,153.07,27.97,1.4
41,1,474.45,0.0,474.45,46.0,2152.77,874.64,2152.77,203.0,477.0,506.0,552.0,755.0,159.81,42.94,1.45
66,2,963.91,0.0,963.91,91.0,474.66,0.0,474.66,52.0,581.0,613.0,704.0,756.0,4.35,13.09,1.4
60,0,469.49,0.0,469.49,38.0,1857.54,874.64,1857.54,165.0,546.0,554.0,592.0,757.0,159.26,35.78,1.45
60,0,469.49,0.0,469.49,44.0,1757.74,874.64,1757.74,163.0,546.0,552.0,596.0,759.0,159.07,35.25,1.45
71,0,280.23,960.31,280.23,19.0,1563.92,874.64,1563.92,135.0,597.0,610.0,629.0,764.0,142.3,26.91,1.3
61,0,579.61,0.0,579.61,58.0,1168.68,874.64,1168.68,145.0,555.0,562.0,620.0,765.0,141.64,27.81,1.3
69,0,484.98,0.0,484.98,42.0,774.46,0.0,774.46,85.0,630.0,641.0,683.0,768.0,4.89,19.17,1.4
67,0,285.39,0.0,285.39,25.0,1657.54,874.64,1657.54,162.0,568.0,584.0,609.0,771.0,153.41,33.69,1.4
73,0,379.82,0.0,379.82,31.0,1179.61,0.0,1179.61,134.0,592.0,606.0,637.0,771.0,5.61,28.13,1.4
66,1,763.52,0.0,763.52,69.0,574.45,0.0,574.45,61.0,624.0,642.0,711.0,772.0,3.72,12.14,1.15
62,0,280.03,0.0,280.03,19.0,1252.78,0.0,1252.78,130.0,612.0,627.0,646.0,776.0,4.72,22.66,1.15
87,0,285.39,0.0,285.39,30.0,474.65,0.0,474.65,53.0,687.0,696.0,726.0,779.0,4.35,13.25,1.4
