timestamp,customer_generation,driver_generation,check_driver_list,check_customer_list,customer_requests,processed_rides,managed_pending_requests,updated_drivers,updated_rides_state,updated_drivers_movements,completed_iteration
205.0,0.0004,0.0,0.0002,0.0005,0.0001,0.0272,0.0059,0.0166,0.0164,0.0,0.0679
206.0,0.0,0.0,0.0002,0.0005,0.0,0.0,0.0023,0.0173,0.026,0.0,0.047
207.0,0.0002,0.001,0.0002,0.0005,0.0001,0.0095,0.0032,0.0173,0.0106,0.0,0.0433
208.0,0.0,0.0,0.0002,0.0005,0.0,0.0,0.0032,0.0177,0.0104,0.0,0.0461
209.0,0.0002,0.0,0.0002,0.0005,0.0001,0.0048,0.0067,0.0199,0.0218,0.0,0.055
210.0,0.0002,0.0,0.0002,0.0005,0.0001,0.0008,0.004,0.0172,0.0171,0.0,0.041
211.0,0.0005,0.0,0.0002,0.0006,0.0001,0.0101,0.0051,0.018,0.0115,0.0,0.0468
212.0,0.0002,0.0,0.0002,0.0005,0.0001,0.0009,0.0091,0.0175,0.0113,0.0,0.0404
213.0,0.0002,0.0,0.0002,0.0005,0.0001,0.0008,0.0042,0.0172,0.0151,0.0,0.0391
214.0,0.0,0.0,0.0002,0.0006,0.0,0.0,0.0032,0.0173,0.0228,0.0,0.0586
215.0,0.0,0.0,0.0002,0.0005,0.0,0.0,0.0032,0.0176,0.0235,0.0,0.0458
216.0,0.0002,0.0,0.0002,0.0005,0.0001,0.0047,0.0149,0.0173,0.0111,0.0,0.0497
217.0,0.0,0.0,0.0002,0.0005,0.0,0.0,0.0059,0.0175,0.0155,0.0,0.0404
218.0,0.0005,0.001,0.0002,0.0006,0.0001,0.0174,0.0043,0.0176,0.0114,0.0,0.054
219.0,0.0,0.0,0.0002,0.0005,0.0,0.0,0.0071,0.0177,0.0203,0.0,0.0465
220.0,0.0002,0.0,0.0002,0.0005,0.0001,0.0009,0.0042,0.0176,0.0211,0.0,0.0456
221.0,0.0,0.0,0.0003,0.0005,0.0,0.0,0.0031,0.0176,0.0111,0.0,0.0332
222.0,0.0003,0.0,0.0002,0.0006,0.0001,0.0009,0.0044,0.0179,0.0114,0.0,0.0364
223.0,0.0,0.0,0.0002,0.0005,0.0,0.0,0.0032,0.0181,0.0112,0.0,0.0339
224.0,0.0,0.0,0.0003,0.0005,0.0,0.0,0.0032,0.0176,0.0114,0.0,0.0337
225.0,0.0002,0.0,0.0002,0.0005,0.0001,0.0005,0.0032,0.0176,0.0115,0.0,0.0345
226.0,0.0,0.0,0.0002,0.0005,0.0,0.0,0.0202,0.0179,0.016,0.0,0.0555
227.0,0.0,0.0011,0.0002,0.0005,0.0,0.0,0.0059,0.0177,0.0189,0.0,0.0451
228.0,0.0,0.0022,0.0002,0.0006,0.0,0.0,0.0009,0.0182,0.0115,0.0,0.0345
229.0,0.0,0.0,0.0002,0.0005,0.0,0.0,0.0009,0.0187,0.0207,0.0,0.0418
230.0,0.0002,0.0,0.0003,0.0005,0.0001,0.0154,0.0018,0.0187,0.0116,0.0,0.0493
231.0,0.0005,0.0,0.0003,0.0005,0.0001,0.0136,0.0116,0.0184,0.0219,0.0,0.0675
232.0,0.0002,0.0,0.0002,0.0005,0.0001,0.0097,0.0026,0.0184,0.0129,0.0,0.0454
233.0,0.0003,0.0,0.0003,0.0005,0.0001,0.0058,0.0034,0.0187,0.0117,0.0,0.0415
234.0,0.0,0.0012,0.0003,0.0005,0.0,0.0,0.0034,0.0188,0.0118,0.0,0.0366
235.0,0.0,0.0023,0.0003,0.0005,0.0,0.0,0.0035,0.0198,0.012,0.0,0.0557
236.0,0.0,0.0,0.0003,0.0005,0.0,0.0,0.0035,0.0196,0.0181,0.0,0.0428
237.0,0.0,0.0,0.0003,0.0007,0.0,0.0,0.0035,0.0202,0.0119,0.0,0.0374
238.0,0.0003,0.0012,0.0003,0.0005,0.0,0.0,0.0036,0.0205,0.0117,0.0,0.0557
239.0,0.0,0.0,0.0003,0.0005,0.0001,0.0164,0.0046,0.0207,0.0118,0.0,0.0552
240.0,0.0,0.0,0.0003,0.0005,0.0,0.0,0.0045,0.0208,0.0118,0.0,0.0387
241.0,0.0002,0.0,0.0003,0.0005,0.0001,0.0152,0.0056,0.0205,0.012,0.0,0.055
242.0,0.0,0.0,0.0003,0.0005,0.0,0.0,0.0103,0.0205,0.0122,0.0,0.061
243.0,0.0005,0.0,0.0002,0.0005,0.0001,0.0313,0.0068,0.0204,0.012,0.0,0.0727
244.0,0.0003,0.0,0.0002,0.0005,0.0001,0.0084,0.0151,0.0201,0.0206,0.0,0.0661
